transaction_id,amount,user_id,timestamp,merchant_category,merchant_id,card_type,is_fraud
1367,581.15,263,2024-04-24 04:00:00,travel,52,debit,0
1368,667.7,289,2024-04-24 06:00:00,hotel,154,credit,0
1369,128.31,315,2024-04-24 08:00:00,hotel,48,prepaid,0
1370,56.36,175,2024-04-24 10:00:00,restaurant,119,prepaid,0
1371,85.63,254,2024-04-24 12:00:00,online,135,debit,0
1372,217.92,411,2024-04-24 14:00:00,grocery,123,credit,0
1373,485.7,154,2024-04-24 16:00:00,hotel,64,debit,0
1374,92.52,470,2024-04-24 18:00:00,online,12,prepaid,0
1375,61.26,339,2024-04-24 20:00:00,grocery,185,debit,0
1376,130.8,258,2024-04-24 22:00:00,online,5,prepaid,0
1377,289.14,94,2024-04-25 00:00:00,retail,101,credit,0
1378,846.27,161,2024-04-25 02:00:00,travel,151,prepaid,0
1379,196.97,175,2024-04-25 04:00:00,restaurant,48,credit,0
1380,52.63,133,2024-04-25 06:00:00,online,173,debit,0
1381,75.34,60,2024-04-25 08:00:00,gas,4,prepaid,0
1382,979.14,445,2024-04-25 10:00:00,travel,169,debit,0
1383,194.58,185,2024-04-25 12:00:00,hotel,177,debit,0
1384,347.13,98,2024-04-25 14:00:00,retail,29,prepaid,0
1385,87.37,108,2024-04-25 16:00:00,gas,124,prepaid,0
1386,108.78,440,2024-04-25 18:00:00,restaurant,138,credit,0
1387,82.16,243,2024-04-25 20:00:00,retail,109,credit,0
1388,1174.27,360,2024-04-25 00:00:00,travel,114,debit,1
1389,1445.61,292,2024-04-26 00:00:00,retail,101,debit,1
1390,166.39,213,2024-04-26 02:00:00,grocery,127,credit,0
1391,622.65,303,2024-04-26 04:00:00,travel,186,credit,0
1392,228.58,217,2024-04-26 06:00:00,entertainment,148,prepaid,0
1393,340.78,214,2024-04-26 08:00:00,online,122,debit,0
1394,608.35,230,2024-04-26 10:00:00,hotel,179,credit,0
1395,670.13,241,2024-04-26 12:00:00,travel,89,credit,0
1396,778.4,351,2024-04-26 14:00:00,travel,87,credit,0
1397,218.91,200,2024-04-26 16:00:00,entertainment,107,debit,0
1398,213.43,319,2024-04-26 18:00:00,grocery,54,prepaid,0
1399,47.15,67,2024-04-26 20:00:00,restaurant,45,credit,0
1400,52.23,213,2024-04-26 22:00:00,grocery,127,credit,0
1401,85.43,10,2024-04-27 00:00:00,grocery,92,debit,0
1402,67.74,441,2024-04-27 02:00:00,retail,129,credit,0
1403,87.86,117,2024-04-27 04:00:00,restaurant,31,debit,0
1404,81.69,182,2024-04-27 06:00:00,retail,197,prepaid,0
1405,475.82,354,2024-04-27 08:00:00,online,132,prepaid,0
1406,324.35,410,2024-04-27 10:00:00,online,118,credit,0
1407,261.22,440,2024-04-27 12:00:00,retail,27,prepaid,0
1408,191.63,446,2024-04-27 14:00:00,entertainment,53,credit,0
1409,323.44,391,2024-04-27 16:00:00,travel,130,prepaid,0
1410,55.13,187,2024-04-27 18:00:00,gas,86,credit,0
1411,202.62,213,2024-04-27 20:00:00,retail,197,credit,0
1412,77.22,147,2024-04-27 22:00:00,gas,130,credit,0
1413,120.04,213,2024-04-28 00:00:00,restaurant,93,credit,0
1414,52.74,404,2024-04-28 02:00:00,gas,59,debit,0
1415,204.03,235,2024-04-28 04:00:00,entertainment,133,credit,0
1416,230.74,368,2024-04-28 06:00:00,online,133,credit,0
1417,125.97,396,2024-04-28 08:00:00,hotel,43,credit,0
1418,70.53,473,2024-04-28 10:00:00,gas,165,prepaid,0
1419,217.03,366,2024-04-28 12:00:00,grocery,170,debit,0
1420,919.67,284,2024-04-28 14:00:00,entertainment,78,debit,1
1421,721.31,472,2024-04-28 16:00:00,hotel,38,debit,0
1422,849.46,320,2024-04-28 18:00:00,travel,159,prepaid,0
1423,121.36,333,2024-04-28 20:00:00,restaurant,104,debit,0
1424,42.71,200,2024-04-28 22:00:00,gas,186,prepaid,0
1425,205.28,48,2024-04-29 00:00:00,grocery,131,prepaid,0
1426,119.02,12,2024-04-29 02:00:00,grocery,8,credit,0
1427,217.84,217,2024-04-29 04:00:00,online,130,prepaid,0
1428,1476.44,322,2024-04-29 00:00:00,entertainment,130,credit,1
1429,113.54,294,2024-04-29 08:00:00,retail,189,debit,0
1430,143.38,382,2024-04-29 10:00:00,restaurant,149,debit,0
1431,79.0,418,2024-04-29 12:00:00,gas,184,prepaid,0
1432,54.91,54,2024-04-29 14:00:00,restaurant,84,debit,0
1433,449.83,218,2024-04-29 16:00:00,online,106,credit,0
1434,621.0,244,2024-04-29 18:00:00,travel,55,credit,0
1435,545.52,302,2024-04-29 20:00:00,hotel,144,debit,0
1436,859.05,226,2024-04-29 22:00:00,travel,177,prepaid,0
1437,30.35,74,2024-04-30 00:00:00,gas,130,debit,0
1438,263.01,361,2024-04-30 02:00:00,online,132,prepaid,0
1439,131.72,383,2024-04-30 04:00:00,entertainment,41,credit,0
1440,70.61,62,2024-04-30 06:00:00,grocery,95,credit,0
1441,245.71,157,2024-04-30 08:00:00,grocery,96,debit,0
1442,313.61,73,2024-04-30 10:00:00,hotel,151,credit,0
1443,29.79,146,2024-04-30 12:00:00,gas,56,prepaid,0
1444,141.14,179,2024-04-30 14:00:00,retail,18,debit,0
1445,683.58,232,2024-04-30 16:00:00,hotel,87,debit,0
1446,80.93,68,2024-04-30 18:00:00,gas,196,prepaid,0
1447,83.98,342,2024-04-30 20:00:00,gas,115,prepaid,0
1448,376.78,341,2024-04-30 22:00:00,hotel,160,debit,0
1449,270.82,277,2024-05-01 00:00:00,travel,12,prepaid,0
1450,314.35,85,2024-05-01 02:00:00,retail,182,prepaid,0
1451,136.59,159,2024-05-01 04:00:00,online,144,prepaid,0
1452,306.46,317,2024-05-01 06:00:00,retail,139,prepaid,0
1453,130.88,258,2024-05-01 08:00:00,online,5,prepaid,0
1454,172.62,10,2024-05-01 10:00:00,restaurant,71,credit,0
1455,230.81,297,2024-05-01 12:00:00,online,114,prepaid,0
1456,180.6,24,2024-05-01 14:00:00,retail,126,debit,0
1457,72.93,441,2024-05-01 16:00:00,entertainment,136,debit,0
1458,40.44,51,2024-05-01 18:00:00,gas,139,debit,0
1459,55.32,46,2024-05-01 20:00:00,grocery,40,debit,0
1460,43.84,493,2024-05-01 22:00:00,gas,84,credit,0
1461,40.63,51,2024-05-02 00:00:00,gas,82,debit,0
1462,248.88,483,2024-05-02 02:00:00,retail,31,credit,0
1463,322.84,122,2024-05-02 04:00:00,hotel,127,credit,0
1464,3534.17,284,2024-05-02 06:00:00,online,105,debit,1
1465,343.2,10,2024-05-02 08:00:00,online,69,credit,0
1466,545.06,65,2024-05-02 10:00:00,hotel,78,debit,0
1467,206.4,105,2024-05-02 12:00:00,entertainment,37,prepaid,0
1468,1196.98,276,2024-05-02 14:00:00,travel,109,credit,1
1469,93.74,149,2024-05-02 16:00:00,gas,168,credit,0
1470,131.37,140,2024-05-02 18:00:00,grocery,154,prepaid,0
1471,178.86,324,2024-05-02 20:00:00,grocery,55,credit,0
1472,423.72,36,2024-05-02 22:00:00,online,77,debit,0
1473,171.25,372,2024-05-03 00:00:00,grocery,143,debit,0
1474,200.54,411,2024-05-03 02:00:00,entertainment,82,prepaid,0
1475,88.08,232,2024-05-03 04:00:00,restaurant,70,prepaid,0
1476,76.75,236,2024-05-03 06:00:00,entertainment,154,credit,0
1477,738.17,473,2024-05-03 08:00:00,travel,1,credit,0
1478,829.84,212,2024-05-03 10:00:00,travel,143,debit,0
1479,4328.34,333,2024-05-03 12:00:00,online,167,prepaid,1
1480,121.59,345,2024-05-03 14:00:00,entertainment,32,debit,0
1481,376.09,91,2024-05-03 16:00:00,retail,197,credit,0
1482,921.7,228,2024-05-03 18:00:00,restaurant,3,prepaid,1
1483,413.79,184,2024-05-03 20:00:00,online,50,prepaid,0
1484,1239.26,114,2024-05-03 22:00:00,travel,60,debit,1
1485,264.41,311,2024-05-04 00:00:00,retail,54,credit,0
1486,727.87,57,2024-05-04 02:00:00,travel,72,credit,0
1487,79.68,290,2024-05-04 04:00:00,gas,173,credit,0
1488,76.64,66,2024-05-04 06:00:00,restaurant,67,prepaid,0
1489,255.42,435,2024-05-04 08:00:00,retail,174,prepaid,0
1490,712.77,349,2024-05-04 10:00:00,travel,144,credit,0
1491,398.16,483,2024-05-04 12:00:00,retail,167,debit,0
1492,807.22,141,2024-05-04 14:00:00,travel,32,debit,0
1493,101.41,453,2024-05-04 16:00:00,restaurant,185,credit,0
1494,55.68,230,2024-05-04 18:00:00,retail,81,debit,0
1495,42.65,293,2024-05-04 20:00:00,restaurant,7,prepaid,0
1496,70.08,128,2024-05-04 22:00:00,gas,51,debit,0
1497,674.02,50,2024-05-05 00:00:00,travel,8,debit,0
1498,101.97,321,2024-05-05 02:00:00,grocery,86,credit,0
1499,238.71,175,2024-05-05 04:00:00,entertainment,14,prepaid,0
1500,663.15,398,2024-05-05 06:00:00,travel,154,credit,0
1501,342.88,44,2024-05-05 08:00:00,retail,16,debit,0
1502,254.03,34,2024-05-05 10:00:00,retail,33,debit,0
1503,73.49,222,2024-05-05 12:00:00,online,17,prepaid,0
1504,387.78,436,2024-05-05 14:00:00,hotel,98,credit,0
1505,323.19,443,2024-05-05 16:00:00,retail,154,debit,0
1506,354.1,451,2024-05-05 18:00:00,online,159,debit,0
1507,70.54,14,2024-05-05 20:00:00,entertainment,117,prepaid,0
1508,137.13,305,2024-05-05 22:00:00,online,183,prepaid,0
1509,228.4,294,2024-05-06 00:00:00,grocery,33,debit,0
1510,40.28,228,2024-05-06 02:00:00,restaurant,48,credit,0
1511,628.06,160,2024-05-06 04:00:00,hotel,150,prepaid,0
1512,68.27,160,2024-05-06 06:00:00,gas,150,credit,0
1513,279.36,150,2024-05-06 08:00:00,retail,95,prepaid,0
1514,391.19,30,2024-05-06 10:00:00,retail,61,debit,0
1515,264.08,328,2024-05-06 12:00:00,online,52,debit,0
1516,117.13,355,2024-05-06 14:00:00,entertainment,120,prepaid,0
1517,225.22,154,2024-05-06 16:00:00,entertainment,108,credit,0
1518,711.01,467,2024-05-06 18:00:00,travel,11,credit,0
1519,584.6,355,2024-05-06 20:00:00,travel,59,prepaid,0
1520,678.26,394,2024-05-06 22:00:00,hotel,85,credit,0
1521,233.01,4,2024-05-07 00:00:00,retail,93,credit,0
1522,930.17,73,2024-05-07 02:00:00,travel,75,credit,0
1523,90.3,185,2024-05-07 04:00:00,retail,12,credit,0
1524,39.68,454,2024-05-07 06:00:00,gas,68,debit,0
1525,21.68,101,2024-05-07 08:00:00,gas,6,debit,0
1526,177.68,347,2024-05-07 10:00:00,hotel,36,prepaid,0
1527,250.47,480,2024-05-07 12:00:00,grocery,54,debit,0
1528,201.1,339,2024-05-07 14:00:00,hotel,44,prepaid,0
1529,148.04,474,2024-05-07 16:00:00,restaurant,34,credit,0
1530,132.34,163,2024-05-07 18:00:00,hotel,154,prepaid,0
1531,55.26,316,2024-05-07 20:00:00,restaurant,151,prepaid,0
1532,291.78,127,2024-05-07 22:00:00,grocery,14,credit,0
1533,110.01,454,2024-05-08 00:00:00,restaurant,126,prepaid,0
1534,388.09,340,2024-05-08 02:00:00,online,158,credit,0
1535,85.8,331,2024-05-08 04:00:00,entertainment,193,debit,0
1536,579.01,365,2024-05-08 06:00:00,travel,96,prepaid,0
1537,101.13,298,2024-05-08 08:00:00,retail,103,credit,0
1538,722.1,442,2024-05-08 10:00:00,hotel,61,credit,0
1539,76.87,293,2024-05-08 12:00:00,entertainment,41,debit,0
1540,667.17,44,2024-05-08 14:00:00,travel,76,prepaid,0
1541,136.5,239,2024-05-08 16:00:00,entertainment,132,debit,0
1542,85.91,189,2024-05-08 18:00:00,entertainment,128,debit,0
1543,182.53,120,2024-05-08 20:00:00,online,68,debit,0
1544,94.28,257,2024-05-08 22:00:00,online,132,debit,0
1545,98.74,37,2024-05-09 00:00:00,retail,93,prepaid,0
1546,217.72,169,2024-05-09 02:00:00,grocery,65,prepaid,0
1547,92.99,141,2024-05-09 04:00:00,gas,49,prepaid,0
1548,243.61,5,2024-05-09 06:00:00,grocery,198,debit,0
1549,395.98,207,2024-05-09 08:00:00,retail,104,debit,0
1550,624.4,488,2024-05-09 10:00:00,hotel,39,credit,0
1551,472.53,243,2024-05-09 12:00:00,travel,60,prepaid,0
1552,148.65,44,2024-05-09 14:00:00,restaurant,81,debit,0
1553,708.43,108,2024-05-09 16:00:00,travel,113,prepaid,1
1554,337.86,157,2024-05-09 18:00:00,retail,189,debit,0
1555,382.36,174,2024-05-09 20:00:00,hotel,58,debit,0
1556,187.57,399,2024-05-09 22:00:00,grocery,177,debit,0
1557,83.93,17,2024-05-10 00:00:00,gas,36,debit,0
1558,373.45,468,2024-05-10 02:00:00,hotel,156,debit,0
1559,126.82,274,2024-05-10 04:00:00,restaurant,99,debit,0
1560,215.47,232,2024-05-10 06:00:00,grocery,164,credit,0
1561,255.59,91,2024-05-10 08:00:00,travel,9,credit,0
1562,211.49,494,2024-05-10 10:00:00,grocery,99,credit,0
1563,89.43,36,2024-05-10 12:00:00,retail,117,debit,0
1564,190.4,441,2024-05-10 14:00:00,hotel,106,credit,0
1565,439.56,215,2024-05-10 16:00:00,online,123,debit,0
1566,212.85,67,2024-05-10 18:00:00,grocery,53,debit,0
1567,226.36,82,2024-05-10 20:00:00,grocery,155,prepaid,0
1568,105.77,235,2024-05-10 22:00:00,restaurant,71,credit,0
1569,126.77,423,2024-05-11 00:00:00,restaurant,103,prepaid,0
1570,636.65,252,2024-05-11 02:00:00,travel,118,prepaid,1
1571,208.47,471,2024-05-11 04:00:00,entertainment,117,prepaid,0
1572,92.0,201,2024-05-11 06:00:00,gas,157,debit,0
1573,346.76,376,2024-05-11 08:00:00,travel,111,debit,0
1574,267.79,292,2024-05-11 10:00:00,hotel,25,prepaid,0
1575,213.33,446,2024-05-11 12:00:00,grocery,41,prepaid,0
1576,159.52,35,2024-05-11 14:00:00,restaurant,179,debit,0
1577,400.78,63,2024-05-11 16:00:00,online,95,credit,0
1578,23.57,210,2024-05-11 18:00:00,gas,116,debit,0
1579,519.47,14,2024-05-11 20:00:00,travel,19,debit,0
1580,290.91,100,2024-05-11 22:00:00,retail,102,credit,0
1581,266.04,70,2024-05-12 00:00:00,travel,84,debit,0
1582,423.31,337,2024-05-12 02:00:00,travel,63,credit,0
1583,135.3,83,2024-05-12 04:00:00,retail,44,prepaid,0
1584,634.51,274,2024-05-12 06:00:00,hotel,190,credit,0
1585,37.33,347,2024-05-12 08:00:00,gas,70,debit,0
1586,172.21,18,2024-05-12 10:00:00,restaurant,173,debit,0
1587,249.79,416,2024-05-12 12:00:00,online,134,debit,0
1588,373.31,307,2024-05-12 14:00:00,retail,2,debit,0
1589,541.92,192,2024-05-12 23:00:00,restaurant,62,credit,1
1590,93.47,349,2024-05-12 18:00:00,online,172,credit,0
1591,53.25,428,2024-05-12 20:00:00,gas,171,prepaid,0
1592,174.93,56,2024-05-12 22:00:00,entertainment,84,prepaid,0
1593,249.65,479,2024-05-13 00:00:00,hotel,139,debit,0
1594,45.3,183,2024-05-13 02:00:00,gas,83,credit,0
1595,852.07,200,2024-05-13 04:00:00,travel,55,credit,0
1596,93.71,333,2024-05-13 06:00:00,entertainment,160,credit,0
1597,833.01,155,2024-05-13 08:00:00,travel,197,credit,0
1598,67.99,473,2024-05-13 10:00:00,gas,146,debit,0
1599,639.98,324,2024-05-13 12:00:00,hotel,179,prepaid,0
1600,75.01,69,2024-05-13 14:00:00,gas,86,prepaid,0
1601,686.83,436,2024-05-13 16:00:00,travel,171,credit,0
1602,262.7,300,2024-05-13 18:00:00,hotel,115,prepaid,0
1603,1638.41,301,2024-05-13 23:00:00,retail,181,credit,1
1604,53.38,378,2024-05-13 22:00:00,restaurant,110,prepaid,0
1605,139.15,256,2024-05-14 00:00:00,restaurant,76,credit,0
1606,307.41,122,2024-05-14 02:00:00,travel,186,prepaid,0
1607,180.59,163,2024-05-14 04:00:00,retail,165,prepaid,0
1608,149.23,417,2024-05-14 06:00:00,retail,74,credit,0
1609,325.54,125,2024-05-14 08:00:00,retail,53,prepaid,0
1610,118.65,357,2024-05-14 10:00:00,restaurant,185,prepaid,0
1611,51.24,94,2024-05-14 12:00:00,retail,114,credit,0
1612,33.89,99,2024-05-14 14:00:00,gas,14,credit,0
1613,153.25,282,2024-05-14 16:00:00,restaurant,53,prepaid,0
1614,132.99,160,2024-05-14 18:00:00,restaurant,43,credit,0
1615,889.94,156,2024-05-14 20:00:00,travel,74,prepaid,0
1616,144.14,247,2024-05-14 22:00:00,entertainment,21,debit,0
1617,655.49,217,2024-05-15 00:00:00,hotel,130,credit,0
1618,631.2,11,2024-05-15 02:00:00,hotel,196,debit,0
1619,40.58,472,2024-05-15 04:00:00,gas,77,prepaid,0
1620,684.82,238,2024-05-15 06:00:00,travel,79,debit,0
1621,32.38,37,2024-05-15 08:00:00,gas,86,prepaid,0
1622,165.35,98,2024-05-15 10:00:00,retail,2,prepaid,0
1623,442.69,208,2024-05-15 12:00:00,hotel,107,prepaid,0
1624,496.61,329,2024-05-15 14:00:00,online,151,debit,0
1625,96.57,64,2024-05-15 16:00:00,gas,99,credit,0
1626,177.0,395,2024-05-15 18:00:00,entertainment,193,prepaid,0
1627,184.02,189,2024-05-15 20:00:00,retail,179,prepaid,0
1628,489.13,127,2024-05-15 22:00:00,travel,63,credit,0
1629,80.46,362,2024-05-16 00:00:00,retail,174,prepaid,0
1630,66.27,310,2024-05-16 02:00:00,gas,117,debit,0
1631,266.65,340,2024-05-16 04:00:00,retail,42,credit,0
1632,730.7,470,2024-05-16 06:00:00,hotel,99,prepaid,0
1633,277.01,266,2024-05-16 08:00:00,hotel,49,credit,0
1634,388.13,155,2024-05-16 10:00:00,hotel,129,prepaid,0
1635,399.51,449,2024-05-16 12:00:00,online,187,credit,0
1636,234.56,177,2024-05-16 14:00:00,grocery,37,prepaid,0
1637,25.59,358,2024-05-16 16:00:00,retail,79,credit,0
1638,301.84,36,2024-05-16 18:00:00,hotel,199,prepaid,0
1639,30.75,221,2024-05-16 20:00:00,gas,44,debit,0
1640,145.66,250,2024-05-16 22:00:00,online,47,debit,0
1641,92.18,103,2024-05-17 00:00:00,gas,16,credit,0
1642,181.91,210,2024-05-17 02:00:00,online,113,prepaid,0
1643,192.27,194,2024-05-17 04:00:00,grocery,32,credit,0
1644,388.31,245,2024-05-17 06:00:00,online,125,credit,0
1645,321.92,4,2024-05-17 08:00:00,retail,171,credit,0
1646,127.63,193,2024-05-17 10:00:00,grocery,155,debit,0
1647,249.89,220,2024-05-17 12:00:00,entertainment,87,prepaid,0
1648,172.16,419,2024-05-17 14:00:00,entertainment,62,prepaid,0
1649,1805.81,500,2024-05-17 16:00:00,entertainment,92,credit,1
1650,223.99,428,2024-05-17 18:00:00,retail,36,prepaid,0
1651,146.65,487,2024-05-17 20:00:00,restaurant,180,debit,0
1652,790.33,446,2024-05-17 22:00:00,hotel,122,prepaid,0
1653,42.16,491,2024-05-18 00:00:00,retail,83,prepaid,0
1654,171.35,414,2024-05-18 02:00:00,entertainment,189,prepaid,0
1655,469.17,205,2024-05-18 04:00:00,online,190,debit,0
1656,323.23,477,2024-05-18 06:00:00,online,122,prepaid,0
1657,57.66,365,2024-05-18 08:00:00,retail,37,credit,0
1658,964.04,427,2024-05-18 10:00:00,travel,173,credit,0
1659,158.05,247,2024-05-18 12:00:00,restaurant,170,credit,0
1660,372.09,338,2024-05-18 14:00:00,online,180,credit,0
1661,280.34,83,2024-05-18 16:00:00,hotel,84,debit,0
1662,290.54,244,2024-05-18 18:00:00,online,172,prepaid,0
1663,150.71,372,2024-05-18 20:00:00,online,126,prepaid,0
1664,459.58,295,2024-05-18 22:00:00,online,197,prepaid,0
1665,493.33,381,2024-05-19 00:00:00,hotel,189,prepaid,0
1666,79.47,439,2024-05-19 02:00:00,restaurant,112,credit,0
1667,87.63,58,2024-05-19 04:00:00,entertainment,23,prepaid,0
1668,240.81,483,2024-05-19 06:00:00,entertainment,30,credit,0
1669,225.85,296,2024-05-19 08:00:00,retail,189,debit,0
1670,658.26,434,2024-05-19 10:00:00,hotel,100,debit,0
1671,121.51,479,2024-05-19 12:00:00,restaurant,33,credit,0
1672,59.99,236,2024-05-19 14:00:00,gas,81,debit,0
1673,260.77,234,2024-05-19 16:00:00,grocery,38,credit,0
1674,213.39,424,2024-05-19 18:00:00,retail,180,prepaid,0
1675,204.08,353,2024-05-19 20:00:00,grocery,32,prepaid,0
1676,55.29,111,2024-05-19 22:00:00,grocery,127,prepaid,0
1677,78.61,415,2024-05-20 00:00:00,gas,86,prepaid,0
1678,297.77,415,2024-05-20 02:00:00,retail,58,credit,0
1679,46.99,154,2024-05-20 04:00:00,gas,169,credit,0
1680,155.57,348,2024-05-20 06:00:00,entertainment,122,debit,0
1681,96.94,145,2024-05-20 08:00:00,restaurant,73,prepaid,0
1682,270.49,68,2024-05-20 10:00:00,retail,83,prepaid,0
1683,917.77,296,2024-05-20 12:00:00,travel,36,prepaid,0
1684,91.58,108,2024-05-20 14:00:00,restaurant,56,prepaid,0
1685,436.29,439,2024-05-20 16:00:00,online,148,prepaid,0
1686,97.93,193,2024-05-20 18:00:00,gas,110,credit,0
1687,317.03,92,2024-05-20 20:00:00,online,14,prepaid,0
1688,861.28,497,2024-05-20 22:00:00,hotel,39,credit,1
1689,82.07,353,2024-05-21 00:00:00,gas,153,prepaid,0
1690,342.64,408,2024-05-21 02:00:00,online,172,debit,0
1691,674.94,141,2024-05-21 03:00:00,travel,162,debit,1
1692,197.85,343,2024-05-21 06:00:00,restaurant,131,credit,0
1693,267.89,246,2024-05-21 08:00:00,online,71,prepaid,0
1694,169.61,331,2024-05-21 10:00:00,hotel,180,debit,0
1695,21.58,33,2024-05-21 12:00:00,gas,183,debit,0
1696,667.78,285,2024-05-21 14:00:00,travel,138,credit,0
1697,453.92,366,2024-05-21 16:00:00,online,167,credit,0
1698,84.04,93,2024-05-21 18:00:00,gas,154,credit,0
1699,32.9,63,2024-05-21 20:00:00,gas,11,prepaid,0
1700,214.81,288,2024-05-21 22:00:00,retail,66,credit,0
1701,72.65,187,2024-05-22 00:00:00,gas,140,debit,0
1702,135.02,128,2024-05-22 02:00:00,retail,77,prepaid,0
1703,45.03,274,2024-05-22 04:00:00,gas,114,prepaid,0
1704,169.36,467,2024-05-22 06:00:00,restaurant,91,prepaid,0
1705,171.55,122,2024-05-22 08:00:00,restaurant,10,credit,0
1706,51.84,491,2024-05-22 10:00:00,restaurant,35,prepaid,0
1707,221.8,319,2024-05-22 12:00:00,online,109,prepaid,0
1708,277.93,463,2024-05-22 14:00:00,hotel,42,debit,0
1709,70.37,218,2024-05-22 16:00:00,gas,178,prepaid,0
1710,141.74,138,2024-05-22 18:00:00,restaurant,163,prepaid,0
1711,45.31,421,2024-05-22 20:00:00,gas,131,debit,0
1712,273.25,404,2024-05-22 22:00:00,hotel,112,credit,0
1713,79.68,139,2024-05-23 00:00:00,online,32,prepaid,0
1714,79.27,328,2024-05-23 02:00:00,entertainment,23,debit,0
1715,294.67,409,2024-05-23 04:00:00,grocery,58,credit,0
1716,377.75,114,2024-05-23 06:00:00,online,97,credit,0
1717,760.36,157,2024-05-23 08:00:00,travel,151,credit,0
1718,52.47,444,2024-05-23 10:00:00,grocery,73,prepaid,0
1719,618.91,163,2024-05-23 12:00:00,hotel,193,credit,0
1720,281.34,496,2024-05-23 14:00:00,hotel,137,debit,0
1721,50.3,352,2024-05-23 16:00:00,gas,132,prepaid,0
1722,163.81,377,2024-05-23 18:00:00,retail,69,prepaid,0
1723,407.27,399,2024-05-23 20:00:00,hotel,64,prepaid,0
1724,175.35,182,2024-05-23 22:00:00,grocery,120,debit,0
1725,286.34,368,2024-05-24 00:00:00,grocery,59,prepaid,0
1726,65.34,209,2024-05-24 02:00:00,entertainment,198,credit,0
1727,79.47,123,2024-05-24 04:00:00,gas,24,prepaid,0
1728,374.67,284,2024-05-24 06:00:00,retail,127,debit,0
1729,741.42,70,2024-05-24 08:00:00,travel,123,prepaid,0
1730,1760.74,273,2024-05-24 10:00:00,online,179,debit,1
1731,341.54,4,2024-05-24 12:00:00,hotel,183,prepaid,0
1732,88.2,379,2024-05-24 14:00:00,retail,170,prepaid,0
1733,172.7,477,2024-05-24 16:00:00,restaurant,196,credit,0
1734,88.93,264,2024-05-24 18:00:00,retail,91,debit,0
1735,157.82,497,2024-05-24 20:00:00,entertainment,29,prepaid,0
1736,108.84,393,2024-05-24 22:00:00,grocery,31,debit,0
1737,750.38,2,2024-05-25 00:00:00,hotel,189,credit,0
1738,343.13,492,2024-05-25 02:00:00,retail,165,debit,0
1739,136.88,30,2024-05-25 04:00:00,retail,92,prepaid,0
1740,120.91,55,2024-05-25 06:00:00,entertainment,2,prepaid,0
1741,611.45,52,2024-05-25 08:00:00,travel,111,credit,0
1742,4077.79,79,2024-05-25 01:00:00,online,106,debit,1
1743,87.37,203,2024-05-25 12:00:00,grocery,96,debit,0
1744,247.71,416,2024-05-25 14:00:00,online,69,debit,0
1745,709.36,72,2024-05-25 16:00:00,hotel,91,credit,0
1746,1091.82,102,2024-05-25 18:00:00,restaurant,29,debit,1
1747,58.34,462,2024-05-25 20:00:00,gas,9,prepaid,0
1748,273.01,341,2024-05-25 22:00:00,online,69,debit,0
1749,82.43,350,2024-05-26 00:00:00,gas,183,debit,0
1750,175.52,205,2024-05-26 02:00:00,hotel,129,credit,0
1751,81.39,11,2024-05-26 04:00:00,gas,33,debit,0
1752,197.49,122,2024-05-26 06:00:00,entertainment,14,debit,0
1753,237.83,223,2024-05-26 08:00:00,grocery,123,debit,0
1754,39.96,127,2024-05-26 10:00:00,gas,159,prepaid,0
1755,253.36,393,2024-05-26 12:00:00,grocery,30,prepaid,0
1756,325.0,102,2024-05-26 14:00:00,online,122,prepaid,0
1757,52.1,97,2024-05-26 16:00:00,gas,152,credit,0
1758,799.47,141,2024-05-26 18:00:00,gas,50,debit,1
1759,100.17,195,2024-05-26 20:00:00,grocery,105,prepaid,0
1760,715.1,173,2024-05-26 22:00:00,travel,110,credit,0
1761,131.27,156,2024-05-27 00:00:00,grocery,29,debit,0
1762,50.11,215,2024-05-27 02:00:00,entertainment,64,credit,0
1763,106.03,339,2024-05-27 04:00:00,entertainment,191,credit,0
1764,443.9,311,2024-05-27 06:00:00,hotel,26,credit,0
1765,357.33,172,2024-05-27 08:00:00,online,78,credit,0
1766,122.28,395,2024-05-27 10:00:00,entertainment,34,debit,0
1767,92.01,399,2024-05-27 12:00:00,entertainment,151,credit,0
1768,320.83,197,2024-05-27 14:00:00,online,23,credit,0
1769,187.34,22,2024-05-27 16:00:00,restaurant,151,credit,0
1770,247.93,39,2024-05-27 18:00:00,entertainment,140,debit,0
1771,53.46,104,2024-05-27 20:00:00,gas,137,credit,0
1772,193.47,365,2024-05-27 22:00:00,entertainment,65,debit,0
1773,469.1,467,2024-05-28 00:00:00,online,112,debit,0
1774,97.4,258,2024-05-28 02:00:00,gas,6,prepaid,0
1775,330.45,149,2024-05-28 04:00:00,retail,12,prepaid,0
1776,279.18,254,2024-05-28 06:00:00,online,176,credit,0
1777,244.85,288,2024-05-28 08:00:00,hotel,200,debit,0
1778,179.46,2,2024-05-28 10:00:00,restaurant,41,prepaid,0
1779,620.06,405,2024-05-28 12:00:00,travel,132,prepaid,0
1780,70.97,156,2024-05-28 14:00:00,grocery,57,prepaid,0
1781,722.21,115,2024-05-28 16:00:00,restaurant,12,debit,1
1782,104.74,475,2024-05-28 18:00:00,grocery,35,credit,0
1783,334.71,422,2024-05-28 20:00:00,online,54,credit,0
1784,226.8,498,2024-05-28 22:00:00,entertainment,95,credit,0
1785,43.59,136,2024-05-29 00:00:00,gas,185,debit,0
